first_word,first_code_emoji,first_code,max_num_second_word_in_strategy,assigned_second_guess,is_bin_solved,n_answers_in_bin,bin_probability,assigned_score_entropy,selected_second_guess_list
crane,🟩🟩⬛⬛🟩,22002,2,spilt,False,4,0.0017,0.4515,"toils,spilt"
crane,⬛⬛🟨🟩🟨,00121,2,toils,False,3,0.0013,0.2764,"toils,spilt"
crane,⬛🟩🟨⬛🟩,02102,2,toils,False,3,0.0013,0.4771,"toils,spilt"
crane,🟨🟨⬛⬛🟩,11002,2,toils,False,3,0.0013,0.4771,"toils,spilt"
crane,🟨🟨🟩⬛⬛,11200,2,toils,False,3,0.0013,0.2764,"toils,spilt"
crane,🟨🟩⬛⬛🟩,12002,2,toils,False,3,0.0013,0.4771,"toils,spilt"
crane,🟨🟩🟩⬛⬛,12200,2,spilt,False,3,0.0013,0.4771,"toils,spilt"
crane,🟨🟩🟩⬛🟩,12202,2,toils,False,3,0.0013,0.2764,"toils,spilt"
crane,🟩⬛🟩⬛🟩,20202,2,toils,False,3,0.0013,0.2764,"toils,spilt"
crane,🟩⬛🟩🟩⬛,20220,2,toils,False,3,0.0013,0.2764,"toils,spilt"
crane,🟩🟨⬛⬛🟩,21002,2,toils,False,3,0.0013,0.4771,"toils,spilt"
crane,🟩🟩🟩⬛🟩,22202,2,toils,False,3,0.0013,0.2764,"toils,spilt"
crane,⬛⬛🟨🟩🟩,00122,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,⬛⬛🟩🟨🟩,00212,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,⬛⬛🟩🟩🟨,00221,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,⬛⬛🟩🟩🟩,00222,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,⬛🟨🟩🟨🟨,01211,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,⬛🟩⬛🟨🟨,02011,2,spilt,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨⬛⬛🟨🟨,10011,2,toils,False,2,0.0009,-0.0000,"toils,spilt"
crane,🟨⬛⬛🟩🟩,10022,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨⬛🟨⬛🟩,10102,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨⬛🟨🟨🟨,10111,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨⬛🟨🟨🟩,10112,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨⬛🟩🟨⬛,10210,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨🟨⬛🟨⬛,11010,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨🟨🟨⬛🟨,11101,2,spilt,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨🟨🟨🟨⬛,11110,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨🟨🟩⬛🟨,11201,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟨🟩⬛⬛🟨,12001,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟩⬛🟨🟩⬛,20120,2,toils,False,2,0.0009,0.3010,"toils,spilt"
crane,🟩🟩🟨⬛🟨,22101,2,toils,False,2,0.0009,-0.0000,"toils,spilt"
crane,⬛🟨⬛🟩🟩,01022,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,⬛🟨🟨🟨🟩,01112,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,⬛🟨🟨🟩⬛,01120,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,⬛🟨🟩🟨⬛,01210,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,⬛🟨🟩🟨🟩,01212,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,⬛🟩⬛🟩🟨,02021,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,⬛🟩🟨🟩🟨,02121,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟨⬛⬛🟩⬛,10020,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟨⬛⬛🟩🟨,10021,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟨⬛🟩🟨🟨,10211,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟨⬛🟩🟩⬛,10220,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟨🟨⬛🟨🟨,11011,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟨🟨🟨⬛🟩,11102,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟨🟨🟩⬛🟩,11202,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩⬛⬛🟨🟨,20011,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩⬛⬛🟩🟩,20022,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩⬛🟨🟨🟨,20111,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩⬛🟨🟨🟩,20112,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩⬛🟩🟨⬛,20210,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟨⬛🟨⬛,21010,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟨⬛🟩⬛,21020,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟨🟨⬛🟩,21102,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟨🟨🟨⬛,21110,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟩⬛🟨⬛,22010,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟩⬛🟩⬛,22020,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟩⬛🟩🟩,22022,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟩🟨⬛⬛,22100,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟩🟩🟩⬛,22220,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
crane,🟩🟩🟩🟩🟩,22222,2,toils,True,1,0.0004,-0.0000,"toils,spilt"
