first_word,first_code_emoji,first_code,max_num_second_word_in_strategy,assigned_second_guess,is_bin_solved,n_answers_in_bin,bin_probability,assigned_score_entropy,selected_second_guess_list
crane,🟨⬛🟩🟨🟨,10211,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟨⬛🟩🟩⬛,10220,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟨🟨⬛🟨🟨,11011,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟨🟨🟨⬛🟩,11102,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟨🟨🟩⬛🟩,11202,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩⬛⬛🟨🟨,20011,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩⬛⬛🟩🟩,20022,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩⬛🟨🟨🟨,20111,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩⬛🟨🟨🟩,20112,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩⬛🟩🟨⬛,20210,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟨⬛🟨⬛,21010,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟨⬛🟩⬛,21020,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟨🟨⬛🟩,21102,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟨🟨🟨⬛,21110,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟩⬛🟨⬛,22010,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟩⬛🟩⬛,22020,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟩⬛🟩🟩,22022,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟩🟨⬛⬛,22100,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟩🟩🟩⬛,22220,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟩🟩🟩🟩🟩,22222,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
